id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
17320075,CLEMS,,,PreservedSpecimen,69214db5-0d7e-47d7-b9d4-4ae55736ef20,CLEMS0049761,11551,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2018-01-27 03:06:15",,155,urn:uuid:69214db5-0d7e-47d7-b9d4-4ae55736ef20,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17320075
17320076,CLEMS,,,PreservedSpecimen,2bbf6f77-caca-4873-84e2-7645dc516c3e,CLEMS0049760,75906,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,"Charles N. Horn",,,,,,,"Charles N. Horn",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,mature,,,,"United States","South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2013-05-17 15:59:38",,155,urn:uuid:2bbf6f77-caca-4873-84e2-7645dc516c3e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17320076
17320077,CLEMS,,,PreservedSpecimen,bfa04397-0d00-41cf-99bb-e30441218054,CLEMS0049759,56878,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,"Charles N. Horn",,,,,,,"Charles N. Horn",,,,1995,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,mature,,,,"United States","South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2013-05-17 15:59:38",,155,urn:uuid:bfa04397-0d00-41cf-99bb-e30441218054,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17320077
17320078,CLEMS,,,PreservedSpecimen,a95f9941-5502-4143-a86c-eaaed80559c6,CLEMS0049758,89032,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2018-01-27 03:06:15",,155,urn:uuid:a95f9941-5502-4143-a86c-eaaed80559c6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17320078
17320079,CLEMS,,,PreservedSpecimen,48876d17-40cb-4071-9d48-06e190cd6f5b,CLEMS0049757,51436,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Edgefield,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2018-01-27 03:06:15",,155,urn:uuid:48876d17-40cb-4071-9d48-06e190cd6f5b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17320079
17523022,CLEMS,,,PreservedSpecimen,6b08a7a1-85ea-4490-8b4e-5cc4c35a9749,CLEMS0050139,82375,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,"Charles M. Allen",,,,,,,"Charles M. Allen",,,,2006,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,mature,,,,"United States",Louisiana,Vernon,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2013-05-17 15:59:38",,155,urn:uuid:6b08a7a1-85ea-4490-8b4e-5cc4c35a9749,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523022
17523025,CLEMS,,,PreservedSpecimen,6e390295-75f8-4c83-80cb-786b5b3b6261,CLEMS0050138,18701,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:6e390295-75f8-4c83-80cb-786b5b3b6261,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523025
17523026,CLEMS,,,PreservedSpecimen,0f519564-ebb2-4d30-9465-0d888ee3c34d,CLEMS0050137,18703,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:0f519564-ebb2-4d30-9465-0d888ee3c34d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523026
17523028,CLEMS,,,PreservedSpecimen,7fbb370b-c57f-4101-9be6-f201f348afb7,CLEMS0050136,46429,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Louisiana,Caldwell,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:7fbb370b-c57f-4101-9be6-f201f348afb7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523028
17523029,CLEMS,,,PreservedSpecimen,f6a1e8eb-1f18-44f9-9d39-b6ecf79e2d16,CLEMS0050135,18705,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:f6a1e8eb-1f18-44f9-9d39-b6ecf79e2d16,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523029
17523032,CLEMS,,,PreservedSpecimen,1c79a68f-b27d-496f-9f3f-476ad00112b3,CLEMS0050134,18704,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:1c79a68f-b27d-496f-9f3f-476ad00112b3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523032
17523033,CLEMS,,,PreservedSpecimen,11b2fb90-fea4-4af7-9a9f-544a8945e238,CLEMS0050133,18708,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:11b2fb90-fea4-4af7-9a9f-544a8945e238,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523033
17523034,CLEMS,,,PreservedSpecimen,d5ebfaff-73f1-40a7-9169-7dd55216bf88,CLEMS0050132,37269,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:d5ebfaff-73f1-40a7-9169-7dd55216bf88,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523034
17523035,CLEMS,,,PreservedSpecimen,c1d5ce65-d95b-4c53-a68f-88d97cd19b2a,CLEMS0050131,37154,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:c1d5ce65-d95b-4c53-a68f-88d97cd19b2a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523035
17523036,CLEMS,,,PreservedSpecimen,2649695b-9498-4d50-a790-7305fd4e0533,CLEMS0050130,37270,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Oglethorpe,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:2649695b-9498-4d50-a790-7305fd4e0533,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523036
17523037,CLEMS,,,PreservedSpecimen,4dc2d583-5a0a-4b2d-a118-b76b44cdbd59,CLEMS0050129,18707,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Jasper,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:4dc2d583-5a0a-4b2d-a118-b76b44cdbd59,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523037
17523038,CLEMS,,,PreservedSpecimen,ddff934e-516a-42f0-b0c5-55439f631449,CLEMS0050128,18706,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Jasper,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:ddff934e-516a-42f0-b0c5-55439f631449,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523038
17523039,CLEMS,,,PreservedSpecimen,1dade58e-a5b3-42f2-b56a-c9611e41a0bc,CLEMS0050127,39248,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Elbert,,,,1,,,,,,,,,,,,,,,,,,,en,ddamrel,"2019-08-14 03:19:22",,155,urn:uuid:1dade58e-a5b3-42f2-b56a-c9611e41a0bc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17523039
17620879,ECUH,,,PreservedSpecimen,29fbac6e-a6df-463c-859c-9eb95f9303f0,ECUH0000853,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2018-02-23 12:13:52",,416,urn:uuid:29fbac6e-a6df-463c-859c-9eb95f9303f0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=17620879
19371838,USF,Herb,,PreservedSpecimen,BD8DF278-FEA1-4BC1-8FBC-AF0C03231625,82189,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"P. J. Crutchfield, H.E. Ahles",,,,1961,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,,"United States","South Carolina","Greenwood Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-06-14 13:43:35",BD8DF278-FEA1-4BC1-8FBC-AF0C03231625,382,urn:uuid:010df8bb-3bc8-479f-9747-c25a669eabbd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371838
19371840,USF,Herb,,PreservedSpecimen,469ECB42-E212-4C88-AB73-259470094678,16411,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"W. H. Duncan",,,,1942,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,"{""habit"":""Tree 13-14 m tall and 50 cm in diameter.""}",,,,Fruit,,,,,,,"United States",Georgia,"Oglethorpe Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-08-14 03:19:22",469ECB42-E212-4C88-AB73-259470094678,382,urn:uuid:be47ba20-c874-498a-8ce6-7cc5515b6248,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371840
19371844,USF,Herb,,PreservedSpecimen,33FC43E2-7777-438C-A02D-E306375C1E90,213510,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,"S. R. Hill","Sep 1993",,,,,,"S. R. Hill, B. Dorsey",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,"{""habit"":""Occasional saplings 10-15 ft tall; leaves dull, dark green above; leaves paler beneath.""}",,,,,,,,,,,"United States","South Carolina","Edgefield Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-06-14 13:43:35",33FC43E2-7777-438C-A02D-E306375C1E90,382,urn:uuid:0d59112e-f9c0-4a83-b667-87224ff76f6d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371844
19371845,USF,Herb,,PreservedSpecimen,F6ED894B-8847-4BF1-BFED-0B8CF3CD1B03,213113,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,"S. R. Hill","Sep 1993",,,,,,"S. R. Hill",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,"{""habit"":""Leaves immature; local tree ca. 20 ft. tall.""}",,,,,,,,,,,"United States","South Carolina","Greenwood Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-06-14 13:43:35",F6ED894B-8847-4BF1-BFED-0B8CF3CD1B03,382,urn:uuid:e84b0937-92ae-4958-8493-81eb99535baf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371845
19371848,USF,Herb,,PreservedSpecimen,0288CB12-8345-4A93-B4CB-C1ADC8D750AF,16391,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"W. H. Duncan",,,,1942,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,"{""habit"":""Tree 12 m tall and 35 cm; Bark of trunk gray, with small narrow flakes.""}",,,,Flower,,,,,,,"United States",Georgia,"Oglethorpe Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2019-08-14 03:19:22",0288CB12-8345-4A93-B4CB-C1ADC8D750AF,382,urn:uuid:f7086dc6-363c-4de1-aa95-bf95ae8dc682,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19371848
19440920,ASU,Plants,,PreservedSpecimen,c8c81901-0c93-40ac-9478-e7b4d7adfb2b,,31398,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"P.J. Crutchfield","H.E. Ahles",,,1961,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, verbatimCoordinates, habitat",,,,,,,,,,,,,"United States","South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,,BettyDavidson,"2018-04-03 13:55:22",,1,urn:uuid:c8c81901-0c93-40ac-9478-e7b4d7adfb2b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19440920
19440934,ASU,Plants,,PreservedSpecimen,7c7857d6-ac19-4203-96d6-d7a285d97dad,,176947,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"W.R. Faircloth",,,,1964,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Georgia,Jasper,,,,1,,,,,,,,,,,,,,,,,,,,BettyDavidson,"2019-08-14 03:19:22",,1,urn:uuid:7c7857d6-ac19-4203-96d6-d7a285d97dad,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19440934
19534200,BRU,,,PreservedSpecimen,20a6bc7a-ff13-483c-a07e-05e7fb59feea,PBRU00004660,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"W. H. Duncan",,,,1942,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,,"United States of America",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:31:46",1300538,423,urn:uuid:bf7872c0-a8e1-4216-ac40-96aa2d6ffd3b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19534200
19539648,BRU,,,PreservedSpecimen,379da7ab-fa7b-4d05-be8d-cff9d97eb90c,PBRU00004659,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"W. H. Duncan",,,,1942,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,,"United States of America",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-09 15:31:46",1315576,423,urn:uuid:453a586e-1c51-4552-ac93-582bd62b04c3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19539648
19727230,GA,,,PreservedSpecimen,e8376a7c-bc1e-4c93-be07-43ce6d3ddcc2,GA136427,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Louisiana,"Caldwell Parish",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",e8376a7c-bc1e-4c93-be07-43ce6d3ddcc2,258,urn:uuid:f73b67c3-5c62-400e-a285-e0df4f64059a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19727230
19727565,GA,,,PreservedSpecimen,45fc48c6-36ea-40fe-bf6c-847827578923,GA136426,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Louisiana,"Caldwell Parish",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",45fc48c6-36ea-40fe-bf6c-847827578923,258,urn:uuid:4a4b64c4-6bcf-4d18-8ffa-7da62c097dcd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19727565
19872432,GA,,,PreservedSpecimen,15a3db25-ca3a-4090-88ef-1fd7e3da9e5f,GA164865,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Louisiana,"Caldwell Parish",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",15a3db25-ca3a-4090-88ef-1fd7e3da9e5f,258,urn:uuid:23c4f5e4-8645-4d79-b8ba-72cb07322546,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19872432
20259838,UNCC,,,PreservedSpecimen,,UNCC_02377,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,"South Carolina",Greenwood,,,,1,,,,,,,,,,,,,,,,,,,,carolinebrinegar@gmail.com,"2021-03-01 09:48:11",,252,urn:uuid:8ab49b02-48a5-413b-a21a-8834750a3b02,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20259838
20599015,GA,,,PreservedSpecimen,5cecc48d-b145-431c-a201-1dbd98badabf,GA262222,277162,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,"Thomas, R",,,,1988,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Louisiana,"Caldwell Parish",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",5cecc48d-b145-431c-a201-1dbd98badabf,258,urn:uuid:0a08bd21-cae7-480a-a13c-3c0de23419f8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20599015
20618483,WVA,,,PreservedSpecimen,fb54e05f-7d8e-467b-9083-772875893009,WVA-V-0007533,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus oglethorpensis",97598,"W. H. Duncan",Quercus,,oglethorpensis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,"Herrick Brown","2019-08-23 07:13:46",,184,urn:uuid:fb54e05f-7d8e-467b-9083-772875893009,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20618483
