verbatimScientificName,decimalLongitude,decimalLatitude
Quercus engelmannii,-117.269945,33.54383
Quercus engelmannii,-117.262889,33.544239
Quercus engelmannii,-117.3956157,33.54998655
Quercus engelmannii,-117.40472,33.55306
Quercus engelmannii,-116.373333,33.565
Quercus engelmannii,-117.15,33.56667
Quercus engelmannii,-117.565548,33.568573
Quercus engelmannii,-117.810514,33.570414
Quercus engelmannii,-116.41693,33.57455
Quercus engelmannii,-117.175,33.575
Quercus engelmannii,-116.92861,33.57583
Quercus engelmannii,-116.416,33.583
Quercus engelmannii,-116.4167,33.5833
Quercus engelmannii,-116.41667,33.58333
Quercus engelmannii,-117.192863,33.590612
Quercus engelmannii,-117.21667,33.59167
Quercus engelmannii,-117.185833,33.594444
Quercus engelmannii,-117.220525,33.595397
Quercus engelmannii,-117.216667,33.6
Quercus engelmannii,-117.1972,33.6026
Quercus engelmannii,-117.817067,33.608069
Quercus engelmannii,-117.811367,33.609005
Quercus engelmannii,-117,33.61667
Quercus engelmannii,-117.81667,33.61667
Quercus engelmannii,-117.26963,33.61874
Quercus engelmannii,-117.25639,33.63
Quercus engelmannii,-117.25639,33.63
Quercus engelmannii,-117.00639,33.63139
Quercus engelmannii,-117.00639,33.63139
Quercus engelmannii,-117.442382,33.646783
Quercus engelmannii,-117.442058,33.646969
Quercus engelmannii,-117.689889,33.646997
Quercus engelmannii,-117.39613,33.65149
Quercus engelmannii,-117.4075,33.651944
Quercus engelmannii,-116.578231,33.661575
Quercus engelmannii,-117.426831,33.662067
Quercus engelmannii,-117.426911,33.662081
Quercus engelmannii,-117.602058,33.667764
Quercus engelmannii,-117.446394,33.706336
Quercus engelmannii,-117.446394,33.706336
Quercus engelmannii,-116.906484,33.735768
Quercus engelmannii,-117.42472,33.73639
Quercus engelmannii,-117.42461,33.73639
Quercus engelmannii,-117.425,33.76667
Quercus engelmannii,-117.44122,33.77853
Quercus engelmannii,-117.46194,33.78139
Quercus engelmannii,-117.608288,33.793219
Quercus engelmannii,-117.683333,33.8
Quercus engelmannii,-116.92222,33.85611
Quercus engelmannii,-116.97972,33.85889
Quercus engelmannii,-118.293526,33.874269
Quercus engelmannii,-116.99069,33.91789
Quercus engelmannii,-117.705833,33.926389
Quercus engelmannii,-117.07172,33.95797
Quercus engelmannii,-117.0325,33.96139
Quercus engelmannii,-117.03239,33.96139
Quercus engelmannii,-117.0325,33.96139
Quercus engelmannii,-117.0324,33.9614
Quercus engelmannii,-117.03333,34.05
Quercus engelmannii,-117.767045,34.076246
Quercus engelmannii,-117.774071,34.076734
Quercus engelmannii,-117.78333,34.08333
Quercus engelmannii,-118.200732,34.097826
Quercus engelmannii,-118.016179,34.100388
Quercus engelmannii,-118.146592,34.107708
Quercus engelmannii,-118.17568,34.113202
Quercus engelmannii,-118.121942,34.121283
Quercus engelmannii,-117.72028,34.12167
Quercus engelmannii,-117.736623,34.12647
Quercus engelmannii,-117.729002,34.127705
Quercus engelmannii,-117.729002,34.127705
Quercus engelmannii,-118.114427,34.128103
Quercus engelmannii,-117.7276,34.1284
Quercus engelmannii,-118.117,34.129
Quercus engelmannii,-117.795833,34.129722
Quercus engelmannii,-118.13324,34.135678
Quercus engelmannii,-117.850258,34.135918
Quercus engelmannii,-117.74667,34.13694
Quercus engelmannii,-118.04472,34.1375
Quercus engelmannii,-118.124295,34.137723
Quercus engelmannii,-118.124295,34.137723
Quercus engelmannii,-118.12574,34.137941
Quercus engelmannii,-118.0573,34.1387
Quercus engelmannii,-118.057083,34.13902
Quercus engelmannii,-118.056075,34.13942
Quercus engelmannii,-118.166885,34.139904
Quercus engelmannii,-118.167228,34.13992
Quercus engelmannii,-118.03591,34.13994
Quercus engelmannii,-118.167192,34.139942
Quercus engelmannii,-118.167192,34.139981
Quercus engelmannii,-118.167258,34.14025
Quercus engelmannii,-118.167294,34.140285
Quercus engelmannii,-118.167294,34.140285
Quercus engelmannii,-118.167294,34.140285
Quercus engelmannii,-118.167228,34.1403
Quercus engelmannii,-118.167416,34.140347
Quercus engelmannii,-118.167222,34.140347
Quercus engelmannii,-118.167106,34.140353
Quercus engelmannii,-118.168139,34.140424
Quercus engelmannii,-118.16752,34.14055
Quercus engelmannii,-118.056111,34.140556
Quercus engelmannii,-118.053283,34.1413
Quercus engelmannii,-118.053283,34.1413
Quercus engelmannii,-118.124415,34.141362
Quercus engelmannii,-118.168692,34.141382
Quercus engelmannii,-118.168886,34.141658
Quercus engelmannii,-118.166931,34.141945
Quercus engelmannii,-118.05415,34.14271
Quercus engelmannii,-118.054148,34.142712
Quercus engelmannii,-118.051384,34.14405
Quercus engelmannii,-118.00195,34.1441
Quercus engelmannii,-118.00195,34.1441
Quercus engelmannii,-118.00195,34.1441
Quercus engelmannii,-117.725366,34.14531
Quercus engelmannii,-117.725366,34.14531
Quercus engelmannii,-117.744859,34.146025
Quercus engelmannii,-117.997364,34.146425
Quercus engelmannii,-118.057833,34.147067
Quercus engelmannii,-118.057833,34.147067
Quercus engelmannii,-118.05333,34.14722
Quercus engelmannii,-118.14452,34.14779
Quercus engelmannii,-117.9976354,34.14796541
Quercus engelmannii,-117.9976354,34.14796541
Quercus engelmannii,-117.9976354,34.14796541
Quercus engelmannii,-117.9976354,34.14796541
Quercus engelmannii,-117.9976354,34.14796541
Quercus engelmannii,-117.9976354,34.14796541
Quercus engelmannii,-118.221389,34.149028
Quercus engelmannii,-118.221611,34.149306
Quercus engelmannii,-118,34.15
Quercus engelmannii,-118,34.15
Quercus engelmannii,-118.038518,34.150878
Quercus engelmannii,-118.01056,34.15111
Quercus engelmannii,-118.121454,34.152867
Quercus engelmannii,-118.121454,34.152867
Quercus engelmannii,-118.121454,34.152867
Quercus engelmannii,-118.121454,34.152867
Quercus engelmannii,-118.1215,34.153
Quercus engelmannii,-117.961911,34.153202
Quercus engelmannii,-118.040209,34.155031
Quercus engelmannii,-118.040209,34.155031
Quercus engelmannii,-118.040209,34.155031
Quercus engelmannii,-118.040209,34.155031
Quercus engelmannii,-118.040209,34.155031
Quercus engelmannii,-118.040209,34.155031
Quercus engelmannii,-118.040217,34.155087
Quercus engelmannii,-118.040192,34.155188
Quercus engelmannii,-118.040192,34.155188
Quercus engelmannii,-118.040192,34.155188
Quercus engelmannii,-118.168105,34.157617
Quercus engelmannii,-117.881224,34.157701
Quercus engelmannii,-117.99861,34.16
Quercus engelmannii,-117.984387,34.161846
Quercus engelmannii,-117.984387,34.161846
Quercus engelmannii,-117.818745,34.162187
Quercus engelmannii,-118.041639,34.162921
Quercus engelmannii,-118.00003,34.16618
Quercus engelmannii,-118.05,34.17083
Quercus engelmannii,-118.05,34.170833
Quercus engelmannii,-118.05,34.170833
Quercus engelmannii,-118.011724,34.170964
Quercus engelmannii,-118.061579,34.171339
Quercus engelmannii,-118.062278,34.171646
Quercus engelmannii,-117.986254,34.17251
Quercus engelmannii,-118.046111,34.172778
Quercus engelmannii,-118.04611,34.17278
Quercus engelmannii,-118.04611,34.17278
Quercus engelmannii,-118.026722,34.174442
Quercus engelmannii,-117.991458,34.174982
Quercus engelmannii,-118.046076,34.176059
Quercus engelmannii,-117.988658,34.177589
Quercus engelmannii,-118.170904,34.177696
Quercus engelmannii,-118.173183,34.184494
Quercus engelmannii,-118.209531,34.191912
Quercus engelmannii,-118.203791,34.193421
Quercus engelmannii,-117.413611,34.194167
Quercus engelmannii,-117.413611,34.194167
Quercus engelmannii,-117.41361,34.19417
Quercus engelmannii,-117.41361,34.19417
Quercus engelmannii,-118.168869,34.194382
Quercus engelmannii,-118.168953,34.194387
Quercus engelmannii,-118.168857,34.194405
Quercus engelmannii,-118.177437,34.194445
Quercus engelmannii,-118.168581,34.194645
Quercus engelmannii,-118.168438,34.195269
Quercus engelmannii,-118.128753,34.195412
Quercus engelmannii,-118.168556,34.195472
Quercus engelmannii,-118.026577,34.196322
Quercus engelmannii,-118.214487,34.199842
Quercus engelmannii,-118.119911,34.200703
Quercus engelmannii,-118.2098,34.201266
Quercus engelmannii,-118.2112,34.201419
Quercus engelmannii,-118.254722,34.2125
Quercus engelmannii,-118.25312,34.21365
Quercus engelmannii,-118.253118,34.21365
Quercus engelmannii,-118.15,34.216667
Quercus engelmannii,-118.161361,34.218283
Quercus engelmannii,-118.283333,34.316667
Quercus engelmannii,-118.283333,34.316667
Quercus engelmannii,-121.764167,38.528611
Quercus engelmannii,-121.764167,38.528889
Quercus engelmannii,-121.765,38.529167
Quercus engelmannii,-121.763056,38.529167
Quercus engelmannii,-121.750833,38.534444
Quercus engelmannii,-121.750278,38.534722
Quercus engelmannii,-121.747617,38.537392
Quercus engelmannii,-121.747617,38.537392
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii,NA,NA
Quercus engelmannii  Greene,-116.616667,32.516667
Quercus engelmannii  Greene,-116.625,32.525
Quercus engelmannii  Greene,-116.4697,32.6095
Quercus engelmannii  Greene,-116.716111,32.7725
Quercus engelmannii  Greene,-116.557,32.7726
Quercus engelmannii  Greene,-116.62723,32.84058
Quercus engelmannii  Greene,-116.804167,33.045833
Quercus engelmannii  Greene,-118.443046,33.344511
Quercus engelmannii  Greene,-118.452058,33.349781
Quercus engelmannii  Greene,-117.0767,33.3653
Quercus engelmannii  Greene,-117.0767,33.3653
Quercus engelmannii  Greene,-117.15652,33.41841
Quercus engelmannii  Greene,-117.241667,33.491667
Quercus engelmannii  Greene,-117.325,33.508333
Quercus engelmannii  Greene,-116.416667,33.583333
Quercus engelmannii  Greene,-118.002,34.1487
Quercus engelmannii  Greene,-118.002,34.1487
Quercus engelmannii  Greene,-117.413611,34.194167
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii  Greene,NA,NA
Quercus engelmannii < cornelius-mulleri,-116.41667,33.575
Quercus engelmannii Greene,-110.616667,30.9
Quercus engelmannii Greene,-116.625,32.525
Quercus engelmannii Greene,-116.716111,32.7725
Quercus engelmannii Greene,-116.8,32.8
Quercus engelmannii Greene,-116.83,33.12
Quercus engelmannii Greene,-117.3,33.2
Quercus engelmannii Greene,-119.794722,34.541389
Quercus engelmannii Greene,-98,38
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene,NA,NA
Quercus engelmannii Greene var. pendula Jepson,NA,NA
Quercus engelmannii Q. durata,-117.734503,34.125375
Quercus engelmannii X,-116.99139,32.90722
Quercus georgiana,-84.733471,32.827737
Quercus georgiana,-83.975645,33.606545
Quercus georgiana,-84.172287,33.644648
Quercus georgiana,-84.141274,33.658686
Quercus georgiana,-83.907154,33.66883
Quercus georgiana,-84.025429,33.680213
Quercus georgiana,-84.145174,33.694017
Quercus georgiana,-83.888818,33.717998
Quercus georgiana,-84.040091,33.745754
Quercus georgiana,-83.828227,33.754712
Quercus georgiana,-84.156692,33.821624
Quercus georgiana,-84.083532,33.83952
Quercus georgiana,-84.130857,33.859156
Quercus georgiana,-84.005384,33.861763
Quercus georgiana,-84.000706,33.984105
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana,NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana (M.A. Curtis),NA,NA
Quercus georgiana M. A. Curtis,-85.29028,33.01556
Quercus georgiana M. A. Curtis,-2.156,43.255001
Quercus georgiana M.A. Curtis,-84.14583,33.80611
Quercus georgiana M.A. Curtis,-84.14583,33.80611
Quercus georgiana M.A. Curtis,-84.14583,33.80611
Quercus georgiana M.A. Curtis,-84.150833,33.808056
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A. Curtis,NA,NA
Quercus georgiana M.A.Curtis,-84.105194,33.71233
Quercus georgiana M.A.Curtis,-84.172084,33.802741
Quercus georgiana M.A.Curtis,-84.1453,33.8056
Quercus georgiana M.A.Curtis,-84.1453,33.8056
Quercus georgiana M.A.Curtis,-84.14918,33.80561
Quercus georgiana M.A.Curtis,-84.1702,33.80816
Quercus georgiana M.A.Curtis,-84.1702,33.80816
Quercus georgiana M.A.Curtis,-84.07588,33.8123
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
Quercus georgiana M.A.Curtis,NA,NA
