id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
13260042,NCU,,,PreservedSpecimen,6f7e261f-87b3-4c29-817a-b6fa99f8694c,NCU00262576,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:6f7e261f-87b3-4c29-817a-b6fa99f8694c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260042
13260043,NCU,,,PreservedSpecimen,5d70883d-86d1-48cf-a833-a37af9337e58,NCU00262577,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:5d70883d-86d1-48cf-a833-a37af9337e58,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260043
13260044,NCU,,,PreservedSpecimen,4989ae83-aea2-4202-b111-8c83044485b1,NCU00262578,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:4989ae83-aea2-4202-b111-8c83044485b1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260044
13260045,NCU,,,PreservedSpecimen,84c5fcd7-aef6-494f-b33d-741ab62c5091,NCU00262579,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:84c5fcd7-aef6-494f-b33d-741ab62c5091,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260045
13260046,NCU,,,PreservedSpecimen,e01b085e-88b9-4c45-805e-a49da61b7a32,NCU00262580,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:e01b085e-88b9-4c45-805e-a49da61b7a32,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260046
13260047,NCU,,,PreservedSpecimen,f36ef30a-b99d-4bee-9f30-be22ea3872e9,NCU00262581,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:f36ef30a-b99d-4bee-9f30-be22ea3872e9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260047
13260048,NCU,,,PreservedSpecimen,74e414a2-5c47-4047-8760-008ea7cfeb9d,NCU00262582,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:74e414a2-5c47-4047-8760-008ea7cfeb9d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260048
13260049,NCU,,,PreservedSpecimen,f18db1f1-c563-48e9-9af5-660aae2f4b3b,NCU00262583,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Harris,,,,1,,,,,,,,,,,,,,,,,,,en,wragland,"2019-08-14 03:19:22",,206,urn:uuid:f18db1f1-c563-48e9-9af5-660aae2f4b3b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13260049
13283177,NCU,,,PreservedSpecimen,062a3d8c-9cd3-4b63-9f37-103726b9e72c,NCU00263629,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Kershaw,,,,1,,,,,,,,,,,,,,,,,,,en,xxtratra,"2017-02-16 16:26:24",,206,urn:uuid:062a3d8c-9cd3-4b63-9f37-103726b9e72c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13283177
13283178,NCU,,,PreservedSpecimen,433b5a5e-75b2-4f2f-8104-58c3daef6ebe,NCU00263630,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Kershaw,,,,1,,,,,,,,,,,,,,,,,,,en,xxtratra,"2017-02-16 16:26:24",,206,urn:uuid:433b5a5e-75b2-4f2f-8104-58c3daef6ebe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13283178
13283180,NCU,,,PreservedSpecimen,09b2b1cb-d4f5-4b8e-ac3f-fb480bcd2e1d,NCU00263631,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Paul Tabor",,,,,,,,,,,,,,,"field values redacted: verbatimEventDate, locality",,,,,,,,,,,,,"United States","South Carolina",Spartanburg,,,,1,,,,,,,,,,,,,,,,,,,en,xxtratra,"2017-05-13 17:13:14",,206,urn:uuid:09b2b1cb-d4f5-4b8e-ac3f-fb480bcd2e1d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13283180
13392452,GAS,,,PreservedSpecimen,63771584-838c-45c4-aead-47779718f92a,GAS012322,18221,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Slayton, Shalah",,,,1967,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,,,"Sheet - 1","United States",Georgia,"Walton County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",63771584-838c-45c4-aead-47779718f92a,359,urn:uuid:5dc18574-cb21-4103-bc53-17b758961462,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13392452
13759565,GA,,,PreservedSpecimen,24d42f8e-bb44-46db-a8db-8de9976175e0,GA026105,24001,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,Anonymous,,,,1897,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, habitat",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",24d42f8e-bb44-46db-a8db-8de9976175e0,258,urn:uuid:c02f8800-4537-4bcc-83c8-399065c22285,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13759565
13759686,GA,,,PreservedSpecimen,9ec208dc-85cc-4656-892c-8dc53048f48e,GA085362,266533,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Toppila, R",,,,2011,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, habitat",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",9ec208dc-85cc-4656-892c-8dc53048f48e,258,urn:uuid:e4bae8ae-14b0-4707-8618-a375f73b256c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13759686
13759771,GA,,,PreservedSpecimen,49dd405c-0c7f-49aa-990e-e51a5058997e,GA026092,7393,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Pyron, J & McVaugh, R",,,,1935,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, habitat",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",49dd405c-0c7f-49aa-990e-e51a5058997e,258,urn:uuid:916e6fef-da4c-45c5-88cd-bf6d53c1c704,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13759771
13760076,GA,,,PreservedSpecimen,dc43c4a7-66d8-425a-a4d5-7625c3d09738,GA026106,213676,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Moore, M",,,,1995,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, habitat",,,,,"Liquidambar styraciflua, Pinus taeda, Pinus echinata, Aralia spinosa, Chionathus virginicus, Vitis rotundifolia, Ribes curvatum, Yucca flaccida, Parthenocissus quinquefolia, Stipa avenacea, Arbis laevigata, Ptelea trifoliata, Asplenium platyneuron, Carya glabra, Quercus montana, Amorpha herbacea, Rhus aromaticum, Polygala polygama, Quercus georgiana",,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",dc43c4a7-66d8-425a-a4d5-7625c3d09738,258,urn:uuid:f991cd12-84d5-4161-9625-a38311fb85e9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13760076
13760322,GA,,,PreservedSpecimen,1a6ced53-95e9-4b05-aae4-a16acedd180a,GA026107,260389,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Vardell, M",,,,1937,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, habitat",,,,,,,,,,,,,"United States",Georgia,"DeKalb County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",1a6ced53-95e9-4b05-aae4-a16acedd180a,258,urn:uuid:c0aed8e3-e372-4eab-bea7-2865ab148cb7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13760322
14301670,GSW,,,PreservedSpecimen,http://ids.gsw.edu/herbarium/norris/00006702,00006702,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Georgia,Sumter,,,,1,,,,,,,,,,,,,,,,,,,,knelms1,"2019-08-14 03:19:22",,172,urn:uuid:e96367d4-13d6-4e83-9611-f1076717777e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14301670
14301671,GSW,,,PreservedSpecimen,http://ids.gsw.edu/herbarium/norris/00006703,00006703,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Georgia,Sumter,,,,1,,,,,,,,,,,,,,,,,,,,knelms1,"2019-08-14 03:19:22",,172,urn:uuid:677abe48-8e32-4deb-9f4e-f08eb2ce1a4d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14301671
14301672,GSW,,,PreservedSpecimen,http://ids.gsw.edu/herbarium/norris/00006704,00006704,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,,,knelms1,"2019-08-14 03:19:22",,172,urn:uuid:971439fe-db47-4317-9129-94345a03d438,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14301672
14301673,GSW,,,PreservedSpecimen,http://ids.gsw.edu/herbarium/norris/00006705,00006705,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Georgia,Harris,,,,1,,,,,,,,,,,,,,,,,,,,knelms1,"2019-08-14 03:19:22",,172,urn:uuid:91cdfe33-d1d7-4906-ac0b-478d7fc120a1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14301673
14301674,GSW,,,PreservedSpecimen,http://ids.gsw.edu/herbarium/norris/00006706,00006706,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Georgia,Rockdale,,,,1,,,,,,,,,,,,,,,,,,,,knelms1,"2019-08-14 03:19:22",,172,urn:uuid:9d903de0-79e1-4ae3-b5ce-e9d9ab01d593,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14301674
14317418,MUR,,,PreservedSpecimen,8184c8b0-cd28-47b2-a10c-88afea1d5668,MUR12321,018603R,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"A. H. Curtiss",,,,,,,,,,,,,,,"field values redacted: recordNumber, locality, decimalLatitude, decimalLongitude",,,,,,fru,,,,,,,"UNITED STATES",Georgia,Dekalb,,,,1,,,,,,,,,,,,,,,,,,"Research Collection",,BV,"2019-08-14 03:19:22",MUR12321,276,urn:uuid:8184c8b0-cd28-47b2-a10c-88afea1d5668,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14317418
14700189,NY,,,PreservedSpecimen,0f56426f-16b4-4e73-80c1-6a1de0409b2a,1471704,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"J. K. Small",,,,1894,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation",,,,,,,,,,,,sheet,"United States of America",Georgia,"Dekalb Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",0f56426f-16b4-4e73-80c1-6a1de0409b2a,40,urn:uuid:6bd05bc3-312e-4dcb-8c35-2e95b31e0fab,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14700189
14737295,NY,,,PreservedSpecimen,1e7274ea-c2f5-4b87-b44d-41f87ceb2281,1471703,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"J. K. Small",,,,1894,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation",,,,,,,,,,,,sheet,"United States of America",Georgia,"Dekalb Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",1e7274ea-c2f5-4b87-b44d-41f87ceb2281,40,urn:uuid:1cf1cbbb-2f9f-433e-96f6-119a4607a853,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14737295
14887432,NY,,,PreservedSpecimen,5b2e248f-f8cf-4979-a36e-0f706d1b986a,1471716,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"F. W. Pennell",,,,1912,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,sheet,"United States of America",Georgia,"Dekalb Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",5b2e248f-f8cf-4979-a36e-0f706d1b986a,40,urn:uuid:046f3e98-c108-4371-928a-fda29e00df3b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14887432
15072765,NY,,,PreservedSpecimen,a631a83a-48ec-47c5-9f7e-84085ecf5c12,1471717,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"F. W. Pennell",,,,1912,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceProtocol, georeferenceSources",,,,,,,,,,,,sheet,"United States of America",Georgia,"Dekalb Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",a631a83a-48ec-47c5-9f7e-84085ecf5c12,40,urn:uuid:0d47950d-db95-493d-b15a-5bf31de5ac71,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15072765
15093671,NY,,,PreservedSpecimen,aeb11a59-609e-4bbb-82e7-3f694922ba9d,1471687,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"J. K. Small",,,,1893,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation",,,,,,,,,,,,sheet,"United States of America",Georgia,"Gwinnett Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",aeb11a59-609e-4bbb-82e7-3f694922ba9d,40,urn:uuid:37881a47-340f-494d-8233-ccb5b81605f4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15093671
15171381,NY,,,PreservedSpecimen,cdfbbe2c-f15a-4f7c-bd81-084404a13fcc,1471678,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"W. M. Canby",,,,1876,,0,,,,,,,,,"field values redacted: eventDate, month, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,sheet,"United States of America",Georgia,,,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",cdfbbe2c-f15a-4f7c-bd81-084404a13fcc,40,urn:uuid:37d3b9ef-b9dc-48aa-8443-ab3bf9bf9945,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15171381
15196232,NY,,,PreservedSpecimen,d809aea9-c688-40b4-a689-d9df1309cc51,1471708,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"J. K. Small",,,,1893,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation",,,,,,,,,,,,sheet,"United States of America",Georgia,"Gwinnett Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",d809aea9-c688-40b4-a689-d9df1309cc51,40,urn:uuid:8a2ebfde-cb0d-4e3c-b967-3525a49a7e0b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15196232
15203970,NY,,,PreservedSpecimen,db31e3b7-a06a-4932-b16c-3a435fa300a7,1471700,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"Biltmore Herbarium",,,,1896,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceProtocol, georeferenceSources",,,,,,,,,,,,sheet,"United States of America",Georgia,,"Stone Mountain",,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",db31e3b7-a06a-4932-b16c-3a435fa300a7,40,urn:uuid:b665c55a-d210-4bff-8871-0b8ba243600e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15203970
15259897,NY,,,PreservedSpecimen,f1c0b497-70d5-4e05-8613-3bbe15695c38,1471691,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"J. K. Small",,,,1893,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation",,,,,,,,,,,,sheet,"United States of America",Georgia,"Dekalb Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",f1c0b497-70d5-4e05-8613-3bbe15695c38,40,urn:uuid:106401d2-6587-4627-b0e5-696aaa679f89,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15259897
15271695,NY,,,PreservedSpecimen,f6900ac9-98cb-4242-a9e5-93e7dd40c012,1471701,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Rosids|Fabids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus georgiana",97563,"M.A. Curtis",Quercus,,georgiana,,,Species,,,,,,,,"J. K. Small",,,,1893,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters, verbatimElevation",,,,,,,,,,,,sheet,"United States of America",Georgia,"Oconee Co.",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-06 21:45:38",f6900ac9-98cb-4242-a9e5-93e7dd40c012,40,urn:uuid:109497b5-f2af-4dd5-b8f2-2c2ab571c4c3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=15271695
